gameId,has-item-mostlyUsed-BOTTOM_DUO_CARRY,has-item-mostlyUsed-BOTTOM_DUO_SUPPORT,has-item-mostlyUsed-JUNGLE_NONE,has-item-mostlyUsed-MIDDLE_SOLO,has-item-mostlyUsed-TOP_SOLO,has-item-overUsed-BOTTOM_DUO_CARRY,has-item-overUsed-BOTTOM_DUO_SUPPORT,has-item-overUsed-JUNGLE_NONE,has-item-overUsed-MIDDLE_SOLO,has-item-overUsed-TOP_SOLO,has-item-underUsed-BOTTOM_DUO_CARRY,has-item-underUsed-BOTTOM_DUO_SUPPORT,has-item-underUsed-JUNGLE_NONE,has-item-underUsed-MIDDLE_SOLO,has-item-underUsed-TOP_SOLO,jungleMinionRatio,jungleMinionsKilled,lane-frequency-bot,lane-frequency-jungle,lane-frequency-mid,lane-frequency-top,minionsKilled,most-frequent-bot,most-frequent-jungle,most-frequent-mid,most-frequent-top,participantId,position,position_verified,spell-1,spell-11,spell-12,spell-14,spell-21,spell-3,spell-4,spell-6,spell-7
3912729384,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,55,1,0,0,0,1,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912729384,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,8,1,0,0,11,1,0,0,0,2,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912729384,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,5,5,0,56,0,0,1,0,3,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912729384,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9512195121951219,39,0,7,2,1,2,0,1,0,0,4,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912729384,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,0,0,10,56,0,0,0,1,5,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912729384,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.0,0,0,0,0,9,68,0,0,0,1,6,TOP_DUO_CARRY,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912729384,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.0,0,8,1,0,0,15,1,0,0,0,7,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912729384,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,55,1,0,0,0,8,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912729384,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0.9056603773584906,48,1,8,0,1,5,0,1,0,0,9,TOP_DUO_SUPPORT,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912729384,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,1,2,7,0,50,0,0,1,0,10,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912729869,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,20,1,0,0,0,1,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912729869,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0,0,1,0,7,48,0,0,0,1,2,TOP_DUO_SUPPORT,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912729869,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9642857142857143,54,0,8,0,1,2,0,1,0,0,3,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912729869,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,8,2,0,0,72,1,0,0,0,4,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912729869,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,2,8,0,78,0,0,1,0,5,TOP_DUO_CARRY,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912729869,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0,0,1,0,9,64,0,0,0,1,6,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912729869,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0.8813559322033898,52,0,7,0,1,7,0,1,0,0,7,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912729869,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,2,5,1,68,0,0,1,0,8,MIDDLE_SOLO,MIDDLE_SOLO,0,0,1,0,0,0,1,0,0
3912729869,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,8,2,0,0,68,1,0,0,0,9,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912729869,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,7,3,0,0,10,1,0,0,0,10,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912751701,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,8,1,0,0,85,1,0,0,0,1,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912751701,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,2,7,0,82,0,0,1,0,2,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,0,1,0,1,0,0
3912751701,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,3,1,0,0,0,3,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,1,0,1,0,0
3912751701,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0.9230769230769231,60,0,9,0,0,5,0,1,0,0,4,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912751701,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,2,0,7,74,0,0,0,1,5,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912751701,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,2,8,0,57,0,0,1,0,6,MIDDLE_SOLO,MIDDLE_SOLO,1,0,0,0,0,0,1,0,0
3912751701,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,9,1,0,0,15,1,0,0,0,7,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912751701,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,9,1,0,0,64,1,0,0,0,8,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912751701,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.8823529411764706,60,0,6,3,1,8,0,1,0,0,9,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912751701,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0,0,1,0,9,63,0,0,0,1,10,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912755404,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,8,1,1,0,70,1,0,0,0,1,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912755404,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,1,0,9,76,0,0,0,1,2,JUNGLE_NONE,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912755404,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,2,0,0,3,1,0,0,0,3,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912755404,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9655172413793104,56,1,8,1,0,2,0,1,0,0,4,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912755404,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,7,0,64,0,0,1,0,5,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912755404,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,1,9,0,54,0,0,1,0,6,MIDDLE_SOLO,MIDDLE_SOLO,0,0,1,0,0,0,1,0,0
3912755404,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.0,0,0,1,0,9,57,0,0,0,1,7,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912755404,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.06557377049180328,4,9,1,0,0,57,1,0,0,0,8,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912755404,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,2,0,0,4,1,0,0,0,9,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,1,1,0,0
3912755404,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.975609756097561,40,0,9,1,0,1,0,1,0,0,10,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912760394,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,9,1,0,0,91,1,0,0,0,1,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912760394,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0,0,1,1,8,49,0,0,0,1,2,TOP_SOLO,TOP_SOLO,0,0,0,1,0,0,1,0,0
3912760394,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0.972972972972973,36,1,7,0,1,1,0,1,0,0,3,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912760394,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,1,1,0,0,0,4,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,1,1,0,0
3912760394,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,3,7,0,67,0,0,1,0,5,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912760394,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,6,4,0,0,15,1,0,0,0,6,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912760394,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0.9629629629629629,52,0,7,1,1,2,0,1,0,0,7,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912760394,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,9,0,62,0,0,1,0,8,MIDDLE_DUO,MIDDLE_SOLO,0,0,0,0,0,1,1,0,0
3912760394,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0.1,4,0,3,0,7,36,0,0,0,1,9,MIDDLE_DUO,TOP_SOLO,0,0,0,1,0,0,1,0,0
3912760394,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,64,1,0,0,0,10,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912764104,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0.9038461538461539,47,1,7,0,1,5,0,1,0,0,1,NONE_DUO_SUPPORT,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912764104,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,2,8,0,78,0,0,1,0,2,NONE_DUO_SUPPORT,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912764104,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,0,0,0,0,9,50,0,0,0,1,3,NONE_DUO_SUPPORT,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912764104,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,2,0,0,1,1,0,0,0,4,NONE_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912764104,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,9,1,0,0,86,1,0,0,0,5,NONE_DUO,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912764104,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,14,1,0,0,0,6,NONE_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,1,1,0,0
3912764104,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,68,1,0,0,0,7,NONE_DUO_SUPPORT,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912764104,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9574468085106383,45,0,8,0,0,2,0,1,0,0,8,NONE_DUO_SUPPORT,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912764104,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0,0,3,0,6,55,0,0,0,1,9,NONE_DUO_SUPPORT,TOP_SOLO,0,0,0,1,0,0,1,0,0
3912764104,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,3,5,0,49,0,0,1,0,10,NONE_DUO_SUPPORT,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912767489,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,1,9,0,59,0,0,1,0,1,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912767489,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,9,1,0,0,14,1,0,0,0,2,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912767489,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.9215686274509803,47,1,7,0,0,4,0,1,0,0,3,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912767489,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,1,1,8,71,0,0,0,1,4,TOP_SOLO,TOP_SOLO,0,0,0,1,0,0,1,0,0
3912767489,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,66,1,0,0,0,5,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912767489,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,3,6,0,60,0,0,1,0,6,TOP_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912767489,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.0,0,0,2,0,7,34,0,0,0,1,7,JUNGLE_NONE,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912767489,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.8235294117647058,28,0,5,3,1,6,0,1,0,0,8,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912767489,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,68,1,0,0,0,9,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912767489,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,8,1,0,0,3,1,0,0,0,10,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912779257,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,0,1,0,0,0,1,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,1,1,0,0
3912779257,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.8648648648648649,32,0,9,0,0,5,0,1,0,0,2,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,0,1,0
3912779257,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,78,1,0,0,0,3,BOTTOM_DUO,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912779257,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,0,0,2,6,0,45,0,0,1,0,4,BOTTOM_DUO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912779257,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,2,0,8,69,0,0,0,1,5,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912779257,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.0,0,7,3,0,0,18,1,0,0,0,6,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,1,1,0,0
3912779257,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,57,1,0,0,0,7,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912779257,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.7954545454545454,35,0,7,1,1,9,0,1,0,0,8,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912779257,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,0,9,66,0,0,0,1,9,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912779257,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,0,10,0,60,0,0,1,0,10,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912791822,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,9,0,85,0,0,1,0,1,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912791822,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,7,2,0,0,73,1,0,0,0,2,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912791822,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,7,2,0,0,9,1,0,0,0,3,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,1,1,0,0
3912791822,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,0,9,69,0,0,0,1,4,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912791822,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.9772727272727273,43,1,6,0,1,1,0,1,0,0,5,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912791822,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.05970149253731343,4,0,2,8,0,63,0,0,1,0,6,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912791822,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0,0,3,0,7,70,0,0,0,1,7,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912791822,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.972972972972973,36,1,7,2,0,1,0,1,0,0,8,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912791822,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,8,1,0,0,63,1,0,0,0,9,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912791822,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,5,5,0,0,13,1,0,0,0,10,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912793239,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.0,20,0,3,0,1,0,0,1,0,0,1,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912793239,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,1,0,0,67,1,0,0,0,2,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912793239,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,1,1,8,0,87,0,0,1,0,3,TOP_DUO,MIDDLE_SOLO,0,0,1,0,0,0,1,0,0
3912793239,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,1,0,0,0,1,0,0,0,4,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912793239,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,1,1,0,8,79,0,0,0,1,5,TOP_DUO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912793239,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0,0,0,0,10,60,0,0,0,1,6,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912793239,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,60,1,0,0,0,7,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912793239,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0.8979591836734694,44,1,8,0,0,5,0,1,0,0,8,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912793239,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,1,2,7,0,70,0,0,1,0,9,MIDDLE_SOLO,MIDDLE_SOLO,1,0,0,0,0,0,1,0,0
3912793239,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.0,0,7,2,0,0,12,1,0,0,0,10,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912793973,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,7,3,0,0,1,1,0,0,0,1,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912793973,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,0,9,0,0,0,64,1,0,0,0,2,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912793973,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0,0,2,0,8,74,0,0,0,1,3,TOP_SOLO,TOP_SOLO,0,0,0,0,0,0,1,1,0
3912793973,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9183673469387755,45,0,9,1,0,4,0,1,0,0,4,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912793973,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,1,0,9,0,53,0,0,1,0,5,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912793973,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,1,8,0,70,0,0,1,0,6,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912793973,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.0,0,6,2,1,0,2,1,0,0,0,7,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,0,0,0,1,0,1
3912793973,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.0,56,0,8,1,0,0,0,1,0,0,8,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912793973,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,3,0,6,65,0,0,0,1,9,TOP_SOLO,TOP_SOLO,0,0,0,1,0,0,1,0,0
3912793973,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,8,1,0,0,68,1,0,0,0,10,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912806446,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.8888888888888888,24,1,7,0,0,3,0,1,0,0,1,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912806446,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,0,1,8,44,0,0,0,1,2,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912806446,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0,8,2,0,0,62,1,0,0,0,3,BOTTOM_DUO,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912806446,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,2,0,0,10,1,0,0,0,4,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912806446,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,6,4,0,37,0,1,0,0,5,BOTTOM_DUO_SUPPORT,MIDDLE_SOLO,0,0,0,1,0,0,1,0,0
3912806446,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0.9649122807017544,55,0,9,1,0,2,0,1,0,0,6,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
3912806446,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,9,1,0,0,74,1,0,0,0,7,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912806446,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,2,0,0,3,1,0,0,0,8,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912806446,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,0,5,4,0,56,0,1,0,0,9,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,0,1,0,1,0,0
3912806446,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0,0,0,4,0,5,37,0,0,0,1,10,TOP_SOLO,TOP_SOLO,0,0,0,1,0,0,1,0,0
3912818759,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,0,8,1,0,0,2,1,0,0,0,1,BOTTOM_DUO_SUPPORT,BOTTOM_DUO_SUPPORT,0,0,0,1,0,0,1,0,0
3912818759,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,0,0,0,0,10,72,0,0,0,1,2,TOP_SOLO,TOP_SOLO,0,0,1,0,0,0,1,0,0
3912818759,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.0,0,0,2,8,0,59,0,0,1,0,3,MIDDLE_SOLO,MIDDLE_SOLO,0,0,0,0,0,1,1,0,0
3912818759,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.9230769230769231,48,0,8,1,0,4,0,1,0,0,4,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,0,1,0
3912818759,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0,9,1,0,0,67,1,0,0,0,5,BOTTOM_DUO_CARRY,BOTTOM_DUO_CARRY,0,0,0,0,0,0,1,0,1
3912818759,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0.9523809523809523,40,1,6,1,0,2,0,1,0,0,6,JUNGLE_NONE,JUNGLE_NONE,0,1,0,0,0,0,1,0,0
